,Step,Loss,Beta,KL,Word,Topo,Assm,Steo,PNorm,GNorm,LR
178,299.0,234.3569129705429,0.0,2241.37939453125,97.01281893253326,99.69329869747162,98.00021178832759,100.0,503.9275216230515,8.745836530223071,0.0008100000000000001
179,399.0,238.19843971729279,0.0,2241.322021484375,97.09875416755676,99.64495497941971,97.79276312885578,100.0,505.006969779311,7.146924144263649,0.0008100000000000001
180,499.0,242.83703804016113,0.0,2237.03173828125,96.89011043310165,99.62075221538544,98.01890829960207,100.0,506.2745329483008,9.370398714118538,0.0008100000000000001
181,599.0,242.39748096466064,0.0,2342.489990234375,96.86998748779297,99.67723178863525,97.95657783029819,100.0,507.42354098215304,7.208153065544486,0.0008100000000000001
182,699.0,241.0991132259369,0.0,2312.07861328125,96.94460171461105,99.65971428155899,97.94006217268222,100.0,508.7568293410846,11.136959926416772,0.0008100000000000001
183,799.0,257.4913775920868,0.0,2200.614501953125,96.66075998544693,99.63875156641006,97.82270289251834,100.0,510.0728234932461,7.881475610063412,0.0008100000000000001
184,899.0,242.81219053268433,0.0,2282.624267578125,96.80312991142273,99.68026679754257,98.07017497532263,100.0,511.6251294579259,8.518236965896891,0.0008100000000000001
185,999.0,245.92823898792267,0.0,2331.935791015625,96.94385343790054,99.60986053943634,97.94492220848286,100.0,513.0304179170506,8.169904685586513,0.0008100000000000001
186,1099.0,254.96388900280002,0.0,2287.03564453125,96.68619638681412,99.65226197242737,97.65107805107775,100.0,514.4789784932904,11.175726787680492,0.0008100000000000001
187,1199.0,247.69314885139465,0.0,2329.23779296875,96.7851694226265,99.62458568811417,98.06304684593428,100.0,515.6727382220778,11.349664852160267,0.0008100000000000001
188,1299.0,240.88747346401215,0.0,2343.02392578125,96.90864843130112,99.67444306612015,98.01049144594204,100.0,516.7710990481719,12.134133607967597,0.0008100000000000001
189,1399.0,247.2496931552887,0.0,2332.589111328125,96.88359487056732,99.60909277200699,97.8569215726256,100.0,518.2350559237716,11.409364457857315,0.0008100000000000001
190,1499.0,245.16562950611115,0.0,2372.599365234375,96.94567275047302,99.61318838596344,97.99170581126468,100.0,519.4490302976437,11.846876792522462,0.0008100000000000001
191,1599.0,238.54629147052765,0.0,2282.762451171875,97.02156955003738,99.63378858566284,97.90731444273179,100.0,520.7440204852068,8.723404160304685,0.0008100000000000001
192,1699.0,241.54590547084806,0.0,2392.72900390625,96.81716549396515,99.62602591514587,97.76542403258662,100.0,521.7001610740286,10.317578660533071,0.0008100000000000001
193,1799.0,249.50981867313385,0.0,2369.30908203125,96.73821473121643,99.59084755182266,97.9567228115101,100.0,523.0736120278962,9.384043438884428,0.0008100000000000001
194,1899.0,238.391064286232,0.0,2321.380859375,97.00424844026566,99.65224772691727,98.15143706937285,100.0,524.4639199344226,6.7233265675583285,0.0008100000000000001
195,1999.0,249.08829641342166,0.0,2302.4375,96.71366709470749,99.6074510216713,98.03075435762418,100.0,525.5093658669863,7.034081891373057,0.0008100000000000001
196,2099.0,241.52750182151794,0.0,2333.587890625,96.87361508607864,99.65098512172699,97.97722637600853,100.0,526.5196865002665,8.140311094277388,0.0008100000000000001
197,2199.0,246.01351463794708,0.0,2316.3203125,96.7511956691742,99.6295216679573,97.8139190453128,100.0,527.6672686086697,8.029872831386996,0.0008100000000000001
198,2299.0,247.160817861557,0.0,2344.578857421875,96.76088911294937,99.6460372209549,98.02007710228276,100.0,528.8509072943406,9.391084282514763,0.0008100000000000001
199,2399.0,248.83071219921112,0.0,2281.744873046875,96.75012350082397,99.62365102767944,97.8848442607955,100.0,530.0573110404792,5.943186830129847,0.0008100000000000001
200,2499.0,250.9987826347351,0.0,2390.237548828125,96.79494965076447,99.61420488357544,97.85172929947555,100.0,531.3772467304958,6.306327182243807,0.0008100000000000001
201,2599.0,244.05543100833893,0.0,2401.3046875,96.75194925069809,99.67252165079117,98.04515547721216,100.0,532.5585823533225,11.61155039101971,0.0008100000000000001
202,2699.0,238.4317581653595,0.0,2401.684814453125,96.89083743095398,99.6513375043869,98.03046123619512,100.0,533.8848205822766,9.168840992401712,0.0008100000000000001
203,2799.0,245.88334596157074,0.0,2256.66650390625,96.78861671686172,99.65743148326874,98.13390357902797,100.0,534.986321637348,8.440413708006385,0.0008100000000000001
204,2899.0,243.41709983348844,0.0,2304.257080078125,96.80910497903824,99.61027812957764,98.09168561194868,100.0,535.8794435692284,6.221368688562476,0.0008100000000000001
205,2999.0,241.35311806201935,0.0,2291.2021484375,96.92407858371735,99.64557790756226,98.12039931255276,100.0,537.0504092411151,6.140882569114308,0.0008100000000000001
206,3099.0,243.11214673519132,0.0,2352.41796875,96.9271075129509,99.64083194732666,97.98284675487052,100.0,538.2396428901404,8.042326331559009,0.0008100000000000001
207,3199.0,242.90705096721646,0.0,2313.8837890625,96.87558597326279,99.62570947408676,98.27802008675067,100.0,539.4631371306742,7.4565514503853,0.0008100000000000001
208,3299.0,240.7426438331604,0.0,2393.6171875,97.04240596294403,99.61740458011627,97.98953751555399,100.0,540.6668984917584,9.277264565853212,0.0008100000000000001
209,3399.0,251.13889098167422,0.0,2388.3486328125,96.63753992319107,99.64395332336426,98.05386752767133,100.0,542.0660573080469,10.382679800895934,0.0008100000000000001
210,3499.0,260.2136130332947,0.0,2353.669677734375,96.45470052957535,99.61398655176163,97.73980499103249,100.0,543.6173895362741,8.733911356541295,0.0008100000000000001
211,3599.0,243.95226347446442,0.0,2285.507080078125,96.8390981554985,99.61320900917053,98.31338296327901,100.0,544.9008150625834,6.695599950523962,0.0008100000000000001
212,3699.0,229.77493882179257,0.0,2335.4697265625,97.12159985303879,99.64055025577545,98.36251689282568,100.0,545.8710867624552,7.432353465992048,0.0008100000000000001
213,3799.0,238.58803951740265,0.0,2477.77734375,96.8943139910698,99.65838140249252,98.05747290108397,100.0,546.8780748502539,11.013277446999126,0.0008100000000000001
214,3899.0,243.2105469703674,0.0,2360.6171875,96.89191383123398,99.66845786571503,98.16160984521917,100.0,548.5355356484813,11.764760067299834,0.0008100000000000001
215,3999.0,248.58977365493774,0.0,2395.51220703125,96.79267311096191,99.62528949975967,97.91663462495966,100.0,549.6422368035297,11.123989103995928,0.0008100000000000001
216,4099.0,238.05400836467743,0.0,2306.050537109375,97.01166504621506,99.65171784162521,98.16054099463295,100.0,550.832378519652,7.7432565407049925,0.0008100000000000001
217,4199.0,245.82227516174316,0.0,2421.565185546875,96.737986266613,99.63684546947479,97.93557713229545,100.0,552.0289425419717,13.132853039185852,0.0008100000000000001
218,4299.0,247.13790845870972,0.0,2317.370849609375,96.80920994281769,99.6353719830513,97.87132297219564,100.0,553.1768204133135,6.196478983504019,0.0008100000000000001
219,4399.0,243.29352116584778,0.0,2372.358154296875,96.88649809360504,99.64896601438522,98.14599672620197,100.0,554.5367525123406,6.259762677178408,0.0008100000000000001
220,4499.0,243.69411718845367,0.0,2342.767333984375,96.87938010692596,99.67075103521347,98.07845724930095,100.0,555.4635019123965,12.03716015973239,0.0008100000000000001
221,4599.0,235.63398146629333,0.0,2321.857177734375,96.98522621393204,99.68510752916336,98.11480861476774,100.0,556.588341406641,9.063668047433769,0.0008100000000000001
222,4699.0,241.01825773715976,0.0,2475.315673828125,96.83789348602295,99.66163873672485,98.2957863354989,100.0,557.6180606652285,9.166567743399971,0.0008100000000000001
223,4799.0,244.385937333107,0.0,2359.08251953125,96.81862688064575,99.69737988710403,98.14383209884426,100.0,559.114481754728,8.656674986659993,0.0008100000000000001
224,4899.0,234.8408603668213,0.0,2278.783935546875,97.03141474723816,99.67584037780762,98.25362567469811,100.0,560.1503581708021,6.598587641361543,0.0008100000000000001
225,4999.0,239.56920278072354,0.0,2459.518310546875,96.89159458875656,99.64749628305435,98.23039407638946,100.0,561.1398317976524,10.754488170007662,0.0008100000000000001
226,5099.0,232.55210399627683,0.0,2397.098388671875,97.14506137371063,99.636350274086,98.171190081116,100.0,562.3503319712822,7.1678431728914465,0.0008100000000000001
227,5199.0,241.57891964912412,0.0,2432.3857421875,96.83303129673004,99.63124740123749,98.25578227399896,100.0,563.2743569542624,7.169787732507932,0.0008100000000000001
228,5299.0,245.29430973529816,0.0,2382.758544921875,96.96310997009277,99.63620346784592,97.98598294566675,100.0,564.699413927091,9.361479588984428,0.0008100000000000001
229,5399.0,230.9954091310501,0.0,2413.52685546875,97.14856207370758,99.67790722846985,98.22899220855429,100.0,566.014271270076,7.8258233761767935,0.0008100000000000001
230,5499.0,240.32429242134094,0.0,2286.61328125,96.79032510519028,99.64875549077988,98.20235770375271,100.0,567.2883980187048,6.223568536923393,0.0008100000000000001
231,5599.0,240.3049129247665,0.0,2406.12158203125,96.96219617128372,99.67419368028641,98.34221814912462,100.0,568.3333263030141,9.57623273706176,0.0008100000000000001
232,5699.0,234.47865867614746,0.0,2408.246826171875,97.09535402059555,99.61892741918564,98.32098193726945,100.0,569.4482162283225,9.381809027212478,0.0008100000000000001
233,5799.0,246.51014614105225,0.0,2485.87158203125,96.70858460664749,99.69469821453094,97.87689522171875,100.0,570.4646116337826,10.157164813349622,0.0008100000000000001
234,5899.0,247.7883334159851,0.0,2340.474365234375,96.77374440431595,99.63008463382721,98.18796359149144,100.0,571.4718519356024,8.712179344961783,0.0008100000000000001
235,5999.0,243.73549020290372,0.0,2277.590576171875,96.91273164749146,99.63049882650375,97.92321350764253,100.0,572.2544307953117,7.999516956792673,0.0008100000000000001
236,6099.0,244.88235473632812,0.0,2401.2734375,96.79410982131958,99.64806693792343,97.71924983026004,100.0,573.1449110489592,10.538095430748815,0.0008100000000000001
237,6199.0,236.4274046421051,0.0,2402.748779296875,96.86402893066406,99.71655118465424,97.90039778313142,100.0,574.350572293914,12.100660425815992,0.0008100000000000001
238,6299.0,245.0970115661621,0.0,2342.29345703125,96.96508890390396,99.62053453922272,97.67878676541477,100.0,575.3118188998618,8.033472002455419,0.0008100000000000001
239,6399.0,244.3025728464127,0.0,2512.930908203125,96.66665631532669,99.64433842897415,98.27750408763724,100.0,576.2703196357526,9.54004803472102,0.0008100000000000001
240,6499.0,234.3953020572662,0.0,2432.663818359375,97.02777820825577,99.70582365989685,98.10106308068725,100.0,577.3096119939335,10.176495477159449,0.0008100000000000001
241,6599.0,238.27576529979706,0.0,2389.937255859375,96.96955794095993,99.66430824995041,98.07130481355733,100.0,578.3508401726311,6.776222821492328,0.0008100000000000001
242,6699.0,246.23681533336642,0.0,2389.525146484375,96.69336271286011,99.6802551150322,98.1335538804485,100.0,579.7586491826188,12.158541845789145,0.0008100000000000001
243,6799.0,239.53437578678128,0.0,2333.870849609375,97.02378106117249,99.66636049747467,98.24099164769343,100.0,580.6894803160307,9.220481269709746,0.0008100000000000001
244,6899.0,241.04187846183777,0.0,2364.85400390625,97.03477269411087,99.69243037700653,98.13097502784191,100.0,581.8461862379281,8.470340401709208,0.0008100000000000001
245,6999.0,235.4059001207352,0.0,2437.487548828125,97.05797356367111,99.68071448802948,97.99517215921037,100.0,583.0929350749407,8.155832465566267,0.0008100000000000001
246,7099.0,234.8588140010834,0.0,2442.54248046875,97.05474972724915,99.69837582111359,98.19468291460367,100.0,584.2263223564885,12.168233477280173,0.0008100000000000001
247,7199.0,244.97592389583588,0.0,2473.808349609375,96.83304476737976,99.63594144582748,98.10149627536644,100.0,585.4861219819286,8.994205429235171,0.0008100000000000001
248,7299.0,248.26824927330017,0.0,2398.3505859375,96.74703872203827,99.65406256914139,97.93832416997908,100.0,586.5218005762509,12.1632554796507,0.0008100000000000001
249,7399.0,241.0471420288086,0.0,2381.984130859375,96.90202182531357,99.63240057229996,98.09324025613223,100.0,587.4594384873644,9.37533100005287,0.0008100000000000001
250,7499.0,241.08813440799713,0.0,2452.385986328125,97.0260659456253,99.66019779443741,98.03824333080871,100.0,588.7324979657217,6.732963545611764,0.0008100000000000001
251,7599.0,229.3709547519684,0.0,2411.566162109375,97.2103162407875,99.68490546941757,98.29145538023998,100.0,589.8038791489603,8.98513514256205,0.0008100000000000001
252,7699.0,241.67010045051575,0.0,2516.115234375,96.89616119861603,99.67940247058868,98.21560863575962,100.0,590.7934343978967,9.0060473418329,0.0008100000000000001
253,7799.0,243.0027151107788,0.0,2480.170654296875,96.94132500886917,99.71857684850693,97.93409393449862,100.0,592.0834327145853,6.30028185484382,0.0008100000000000001
254,7899.0,238.82010626792908,0.0,2377.517578125,96.99570882320404,99.68988162279129,97.88596690543271,100.0,593.2728986435727,8.646532184701915,0.0008100000000000001
255,7999.0,235.99681651592252,0.0,2408.16162109375,96.97457367181778,99.66101336479187,98.12631850391418,100.0,594.3631627319302,8.679334174482372,0.0008100000000000001
256,8099.0,237.06332314014435,0.0,2437.675537109375,96.92526906728745,99.6887795329094,98.19152265596348,100.0,595.5772882498209,7.753213964911386,0.0008100000000000001
257,8199.0,235.37747192382815,0.0,2351.108642578125,97.15770661830902,99.6557148694992,98.18059473112942,100.0,596.8110295581535,11.318248032232134,0.0008100000000000001
258,8299.0,236.52201855182648,0.0,2500.925048828125,96.88438314199448,99.679891705513,98.4729941813603,100.0,598.0619187289062,10.405305778746671,0.0008100000000000001
259,8399.0,240.54797434806824,0.0,2463.73291015625,96.96045488119125,99.64110767841339,98.13012817436083,100.0,599.2708122545328,8.074221531488526,0.0008100000000000001
260,8499.0,237.71148419380185,0.0,2449.711669921875,97.01360833644867,99.66771799325943,98.09435315571514,100.0,600.4135805525245,9.24311583800075,0.0008100000000000001
261,8599.0,242.47102999687195,0.0,2467.19873046875,96.99025064706802,99.68259924650192,98.16862467217247,100.0,601.6179199576713,6.4505719831954895,0.0008100000000000001
262,8699.0,241.8941923379898,0.0,2470.614990234375,96.93143373727798,99.64041274785995,98.00338290458457,100.0,602.5561528994907,9.25941396465093,0.0008100000000000001
263,8799.0,238.82604587078094,0.0,2477.537109375,96.97545778751373,99.67603319883347,98.18497872165423,100.0,603.5249083779556,9.276436902109959,0.0008100000000000001
